"popsong_lyrics","singer","element_id"
"So I put my hands up, they're playin' my song
The butterflies fly away
I'm noddin' my head like Yeah!
Movin' my hips like Yeah!","Miley Cyrus",2667
"Got my hands up, they're playin' my song
And now I'm gonna be okay
Yeah! It's a party in the USA!
Yeah! It's a party in the USA!","Miley Cyrus",2668
"Get to the club in my taxi cab
Everybody's lookin' at me now
Like who's that chick that's rockin' kicks
She's gotta be from out of town","Miley Cyrus",2669
"So hard with my girls not around me
It's definitely not a Nashville party
'Cause all I see are stilettos
I guess I never got the memo","Miley Cyrus",2670
"My tummy's turnin' and I'm feelin' kinda homesick
Too much pressure and I'm nervous
That's when the DJ dropped my favorite tune","Miley Cyrus",2671
"And the Britney song was on
And the Britney song was on
And the Britney song was on","Miley Cyrus",2672
"So I put my hands up, they're playin' my song
The butterflies fly away
I'm noddin' my head like Yeah!
Movin' my hips like Yeah!","Miley Cyrus",2673
"Got my hands up, they're playin' my song
And now I'm gonna be okay
Yeah! It's a party in the USA!
Yeah! It's a party in the USA!","Miley Cyrus",2674
"Feel like hoppin' on a flight, on a flight
Back to my hometown tonight, town tonight
Something stops me every time, every time
The DJ plays my song and I feel alright","Miley Cyrus",2675
"So I put my hands up, they're playin' my song
The butterflies fly away
I'm noddin' my head like Yeah!
Movin' my hips like Yeah!","Miley Cyrus",2676
"Got my hands up, they're playin' my song
And now I'm gonna be okay
Yeah! It's a party in the USA!
Yeah! It's a party in the USA!","Miley Cyrus",2677
"So I put my hands up, they're playin' my song
The butterflies fly away
I'm noddin' my head like Yeah!
Movin' my hips like Yeah!","Miley Cyrus",2678
"Got my hands up, they're playin' my song
And now I'm gonna be okay
Yeah! It's a party in the USA!
Yeah! It's a party in the USA!
yeah yeah yeah! its a party!","Miley Cyrus",2679
"Hey
Get up
get loud
Cuz im
Pumpin up the party now","Miley Cyrus",2680
"Hey
Get up
Get loud Cuz I'm
Pupin up the party now
Hey
Get up
Get loud Cuz I'm
Pupin up the party now
Hey
Get up
Get loud Cuz I'm
Pupin up the party now
Hey
Get up
Get loud Cuz I'm
Pupin up the party now...","Miley Cyrus",2681
"Hey, get up, get loud
Start pumpin' up the party now
Hey, get up, get loud
Start pumpin' up the party now","Miley Cyrus",2682
"It's the same old, same grind
But we don't feel we're wasting time
Not so bored that we can't find
A better way
My friends, my kind
No one's getting left behind
If they did it'd be a crime
That's why we say
Let the music start a revolution
No time to play it safe","Miley Cyrus",2683
"Hey, get up, get loud
Start pumpin' up the party now
Hey, get up, get loud
Start pumpin' up the party now","Miley Cyrus",2684
"They can't, we can
Parents might not understand
Havin' fun without a plan
But that's what we do
We're all here, let's go
Gotta make this party grow
Together we can make it blow
Right through the roof
The music's gonna start a revolution
Too late to play it safe","Miley Cyrus",2685
"Hey, get up, get loud
Start pumpin' up the party now
Hey, get up, get loud
Start pumpin' up the party now","Miley Cyrus",2686
"We don't have to paint by numbers
Let our voice come out from under
Hear it rise, feel the thunder
It's time to lose control","Miley Cyrus",2687
"Hey, get up, get loud
Start pumpin' up the party now
Hey, get up, get loud
Start pumpin' up the party now
(repeat and fade)","Miley Cyrus",2688
"I've got my sights set on you,
And I'm ready to aim,
I have a heart that will,
Never be tamed,
I knew you were something special
When you spoke my name,
Now, I can't wait to see you again...","Miley Cyrus",2689
"I've got a way of knowing,
When something is right,
I feel like I must have known you,
In another life,
Cause I felt this deep connection,
When you looked in my eyes,
Now I can't wait to see you again,","Miley Cyrus",2690
"The last time I freaked out,
I just kept looking down,
I st-st-stuttered when
You asked me what I'm thinkin' bout
Felt like I couldn't breathe
You asked what's wrong with me
My best friend Lesley said
""Oh she's just being Miley!""","Miley Cyrus",2691
"The next time we hang out,
I will redeem myself,
My heart it can rest till then,
Whoa! Whoa! I,
I can't wait to see you again,","Miley Cyrus",2692
"I got this crazy feeling
Deep inside
When you called and ask to see me
Tomorrow night,
I'm not a mind reader,
But I'm reading the signs
That you can't wait to see me again","Miley Cyrus",2693
"The last time I freaked out,
I just kept looking down,
I st-st-stuttered when
You asked me what I'm thinkin' bout
Felt like I couldn't breath
You asked what's wrong with me
My best friend Lesley said
""Oh she's just being Miley!""","Miley Cyrus",2694
"The next time we hang out,
I will redeem myself
My heart can rest till then,
Whoa! Whoa! I,
I can't wait to see you again,","Miley Cyrus",2695
"I've got my sight set on you,
And I'm ready to aim,","Miley Cyrus",2696
"The last time I freaked out,
I just kept looking down,
I st-st-stuttered when
You asked me what I'm thinkin' bout
Felt like I couldn't breathe
You asked what's wrong with me
My best friend Lesley said,
""Oh she's just being Miley""","Miley Cyrus",2697
"The next time we hang out,
I will redeem myself
My heart can rest till then,
Whoa whoa I,
I can't wait to see you again,
Whoa whoa I,
I can't wait to see you again.","Miley Cyrus",2698
"Wake up
Here I go
Cram it all down my throat
Stomach's so full
That I wish I could choke
7 A.M. my head's
Already in a spin
As soon as I'm out that door
Bam
It hits me like a ton of those red bricks
Can't dig myself out of this
Highest ditch
This madness
I swear sometimes
I can't tell which way is up
Which way is down
It's all up in my face
Need to push it away
Somebody push it away
So all that I can hear","Miley Cyrus",2699
"Chorus
Is a simple song
Sing along now
La la la la la
La la la la
La la la la la
La la la la","Miley Cyrus",2700
"Mid day
Sun beatin' on the concrete
Burnin' up my feet
Too many cars on the street
The noise
The red
The green
Makes me wanna scream
It's 5 o'clock
Now it's bumper on bumper on bumper
Horn's honkin'
Nobody's lookin' but everybody's talkin'
Just another day
On this highway
I swear sometimes
I can't tell which way is up
Which way is down
It's all up in my face
Need to push it away
Somebody push it away
'cause all I wanna hear","Miley Cyrus",2701
"Chorus","Miley Cyrus",2702
"Hey","Miley Cyrus",2703
"Sing along now
(la la la la la la la la la )
Sing along
(la la la la la la la la la)","Miley Cyrus",2704
"What I'd give
To turn it off
And make it stop
Make it stop
You gotta make it stop
So all that I can hear","Miley Cyrus",2705
"Chorus","Miley Cyrus",2706
"La la la la la
La la la la
La la la la la
La la la la","Miley Cyrus",2707
"I have to wonder if this wave's too big to ride
Commit or not commit in such a crazy tide
It's sooner than I thought but you called me out
I've lost control and there's no doubt
I'm gonna start all over","Miley Cyrus",2708
"Out of the fire and into the fire again
You make me want to forget
And start all over
Here it comes straight out of my mind or worse
Another chance to get burned
And start all over
I'm gonna start all over","Miley Cyrus",2709
"Fantastic and romantic all a big surprise
You've got the warning hesitation pushed aside
It's sooner than i want but you caught my heart
I guess I'm ready now to start
I'm gonna start all over","Miley Cyrus",2710
"[CHORUS]","Miley Cyrus",2711
"[x3]
It's so easy
You disrupt me
Can't complain","Miley Cyrus",2712
"It's so easy
I'm gonna start all over","Miley Cyrus",2713
"[CHORUS x2]","Miley Cyrus",2714
"Well it's good to hear your voice
I hope your doing fine
And if you ever wonder,
I'm lonely here tonight
Lost here in this moment and time keeps slipping by
And if I could have just one wish
I'd have you by my side","Miley Cyrus",2715
"Oooh, oh I miss you
Oooh, oh I need you","Miley Cyrus",2716
"And I love you more than I did before
And if today I don't see your face
Nothing's changed, no one can take your place
It gets harder everyday","Miley Cyrus",2717
"Say you love me more than you did before
And I'm sorry it's this way
But I'm coming home, I'll be coming home
And if you ask me I will stay, I will stay","Miley Cyrus",2718
"Well I try to live without you
The tears fall from my eyes
I'm alone and I feel empty
God I'm torn apart inside","Miley Cyrus",2719
"I look up at the stars
Hoping your doing the same
Somehow I feel closer and I can hear you say","Miley Cyrus",2720
"Oooh, oh I miss you
Oooh, oh I need you","Miley Cyrus",2721
"And I love you more than I did before
And if today I don't see your face
Nothing's changed, no one can take your place
It gets harder everyday","Miley Cyrus",2722
"Say you love me more than you did before
And I'm sorry that it's this way
But I'm coming home, I'll be coming home
And if you ask me I will stay, I will stay
Always stay","Miley Cyrus",2723
"I never wanna lose you
And if I had to I would choose you
So stay, please always stay
You're the one that I hold onto
'Cause my heart would stop without you","Miley Cyrus",2724
"And I love you more than I did before
And if today I don't see your face
Nothing's changed no one can take your place
It gets harder everyday","Miley Cyrus",2725
"Say you love me more than you did before
And I'm sorry that it's this way
But I'm coming home, I'll be coming home
And if you ask me I will stay, I will stay
I'll always stay","Miley Cyrus",2726
"And I love you more than I did before
And I'm sorry that it's this way
But I'm coming home I'll be coming home
And if you ask I will stay, I will stay
I will stay","Miley Cyrus",2727
"Ay ay ay ay ay ay ay ay
Woohoo","Miley Cyrus",2728
"I'm alone,its just me
And im watchin' tv
And im always,oh so bored at home","Miley Cyrus",2729
"I get up,I get out
Drive my car way downtown
Keep on calling,but your never around","Miley Cyrus",2730
"See my friends out tonight
Under these city lights
In the club 'til someone starts a fight
And we get in the car
So know,where you are
So pissed off,always hangin 'round","Miley Cyrus",2731
"And im so tired..
Your fired!","Miley Cyrus",2732
"Im so jealous,restless,relentless
Thats just me
I'm so crazy,lately
Come on,let it be
Don't make me beg for the things I need
You know what they say
When theres a will theres a way
Lies are free,talk is cheap","Miley Cyrus",2733
"Now we're out in the street
And we're sweatin' the heat
And we move with the traffic
And the beat","Miley Cyrus",2734
"I dont care if you choke
When you light up your smoke
Its the one thing I cant call my own","Miley Cyrus",2735
"It's so tragic..
I'm so manic!","Miley Cyrus",2736
"I'm so jealous,restless,relentless
Thats just me
I'm so crazy,lately
Come on,let it be
Don't make me beg for the things I need
You know what they say
When theres a will theres a way
Lies are free,talk is cheap","Miley Cyrus",2737
"Ay ay ay ay ay ay ya ya
Woohoo Woohoo","Miley Cyrus",2738
"I'm so tired..
Your fired!","Miley Cyrus",2739
"I'm so jealous,restless,relentless
Thats just me
I'm so crazy,lately
Come on,let it be
Don't make me beg for the things I need
You know what they say
When theres a will theres a way
Lies are free,talk is cheap","Miley Cyrus",2740
"Ay ay ay ay ay ya ya ay
Woohoo Woohoo","Miley Cyrus",2741
"Talk is cheap","Miley Cyrus",2742
"Lies are free,talk is cheap.","Miley Cyrus",2743
"Mon c'ur s'ouvre à ta voix
Mon c'ur s'ouvre à ta voix","Miley Cyrus",2744
"You get the limo out front
Hottest styles, every shoe, every color
Yeah when you're famous it can be kinda fun
It's really you but no one ever discovers","Miley Cyrus",2745
"In some ways you're just like all your friends
But on stage you're a star","Miley Cyrus",2746
"CHORUS
You get the best of both worlds
Chill it out, take it slow
Then you rock out the show
You get the best of both worlds
Mix it all together
And you know that it's the best of both wolrds","Miley Cyrus",2747
"You go to movie premiers (was that Orlando Bloom?)
Hear your songs on the radio
Livin' two lives is a little weird
But school's cool 'cause nobody knows","Miley Cyrus",2748
"Yeah you get to be a small town girl
But big time when you play your guitar","Miley Cyrus",2749
"Chorus","Miley Cyrus",2750
"Pictures and autographs
You get your face in all the magazines
The best part is that
You get to be whoever you wanna be","Miley Cyrus",2751
"Best...best...yeah the best of both
Best...best...you got the best of both
Best...best...c'mon the best of both","Miley Cyrus",2752
"Who would'a thought that a girl like me
Would double as a super star
You get the best of both worlds
Chill it out, take it slow
Then you rock out the show
You get the best of both worlds
Mix it all together
And you know that it's the best","Miley Cyrus",2753
"You get the best of both worlds
Without the shades and the hair
You can go anywhere
You get the best of both girls
Mix it all together...oh yeah
It's so much better
'Cause you know you've got
The best of both worlds","Miley Cyrus",2754
